0.23,3652.60,4464.70,9.32,27.11,42.23,2704.90,75.48,120.35,0.33,80.29,49.43,2633.50,24.60,50.18,3100.30,22.99,66.12,235.29,341.81,94.60,76.96,32.13,9.00,26.39,6.88,18.54,1.68,32.68,13.78,23.98,1.30,18.18,2.29,4.89,2.26,0.01,0.81,0.10,53.64,44.68,62.97,53.36,22.38,60.82,22.64,39.86,36.42,46.95,49.08,39.73,18.00
0.25,3682.40,4538.30,9.40,26.92,42.14,2702.80,74.51,120.42,0.33,80.01,49.42,2631.40,25.93,50.56,3100.90,22.90,66.07,234.85,341.34,94.73,76.81,32.51,8.98,26.19,7.14,18.63,1.69,32.97,13.64,23.70,1.30,18.77,2.29,4.90,2.32,0.02,0.82,0.09,54.26,43.81,62.90,54.08,24.55,59.70,22.20,39.44,36.40,47.83,48.61,41.69,18.24
0.25,3665.90,4540.10,9.41,27.10,42.64,2702.60,74.87,120.38,0.33,79.77,49.52,2630.70,25.03,50.59,3099.10,23.19,65.90,232.54,341.33,94.64,77.00,32.51,8.98,26.19,7.14,18.63,1.69,32.97,13.64,23.70,1.30,18.77,2.29,4.90,2.32,0.02,0.82,0.09,54.26,43.81,63.18,54.06,24.59,61.56,22.37,39.56,36.68,47.90,48.54,40.27,17.56
0.21,3587.70,4516.80,9.43,27.02,42.02,2703.10,74.95,120.39,0.32,79.83,51.00,2632.00,25.41,50.49,3098.30,23.41,65.84,236.25,341.78,94.79,77.02,32.41,8.84,26.25,6.97,18.64,1.70,32.96,13.81,24.22,1.27,18.64,2.31,4.93,2.33,0.02,0.82,0.09,54.26,43.81,62.14,54.15,20.84,61.57,22.54,37.40,41.04,47.67,47.95,41.46,17.06
0.21,3618.80,4506.60,9.35,27.31,42.41,2706.20,75.30,120.35,0.32,79.97,49.50,2635.10,25.32,49.73,3101.80,23.80,65.77,231.29,341.51,94.94,77.56,32.41,8.84,26.25,6.97,18.64,1.70,32.96,13.81,24.22,1.27,18.64,2.31,4.93,2.33,0.02,0.82,0.09,54.26,43.81,61.61,54.27,20.83,62.00,22.58,37.50,36.63,45.92,48.13,39.26,16.09
0.22,3641.70,4519.10,9.46,26.98,41.92,2709.40,74.57,120.42,0.33,80.20,51.37,2638.40,25.03,50.32,3105.20,22.56,65.79,232.65,342.15,94.69,77.52,32.21,8.75,26.24,6.97,18.65,1.66,33.25,13.90,24.52,1.26,18.14,2.27,4.70,2.25,0.02,0.82,0.09,54.26,43.81,62.53,54.12,21.31,60.67,22.60,39.80,42.12,47.27,47.74,42.51,19.03
0.22,3633.40,4545.20,9.38,26.98,42.31,2710.60,75.74,120.36,0.34,80.30,50.90,2638.80,25.32,48.42,3106.90,22.02,65.83,229.59,341.53,94.82,77.53,32.21,8.75,26.24,6.97,18.65,1.66,33.25,13.90,24.52,1.26,18.14,2.27,4.70,2.25,0.03,0.83,0.09,53.84,43.13,62.68,53.81,21.73,61.31,22.19,39.67,40.76,42.88,47.89,39.83,20.30
0.24,3596.20,4550.70,9.29,27.14,42.54,2710.40,75.35,120.46,0.34,80.22,49.73,2639.90,24.05,50.04,3107.90,22.18,65.86,231.05,341.79,94.56,77.37,32.18,8.81,25.96,6.76,17.96,1.70,33.15,13.69,24.12,1.17,18.36,2.22,4.93,2.35,0.03,0.83,0.09,53.84,43.13,63.27,53.73,23.23,62.37,22.39,40.97,37.29,46.64,47.55,42.18,19.91
0.24,3660.30,4495.80,9.42,26.90,42.24,2710.20,75.24,120.39,0.34,80.12,50.40,2638.80,22.50,50.68,3107.50,23.15,65.80,229.69,341.35,94.75,77.44,32.18,8.81,25.96,6.76,17.96,1.70,33.15,13.69,24.12,1.17,18.36,2.22,4.93,2.35,0.03,0.83,0.09,53.84,43.13,62.17,54.39,23.37,60.90,22.41,40.96,39.27,48.10,47.48,40.25,17.62
0.24,3687.90,4604.40,9.27,26.99,42.31,2713.50,75.25,120.44,0.32,80.25,47.18,2642.10,26.28,49.35,3110.70,22.23,65.80,230.16,341.77,94.42,77.30,32.57,8.98,26.33,6.60,18.74,1.67,32.78,13.75,24.03,1.19,18.12,2.21,4.86,2.37,0.03,0.83,0.09,53.84,43.13,63.49,54.85,23.56,63.37,22.31,38.07,29.81,45.03,47.23,42.35,19.80
0.24,3704.80,4557.70,9.22,27.04,42.59,2711.40,74.06,120.41,0.32,80.08,50.39,2639.40,24.23,50.29,3109.00,22.90,65.77,229.63,341.33,94.58,77.02,32.57,8.98,26.33,6.60,18.74,1.67,32.78,13.75,24.03,1.19,18.12,2.21,4.86,2.37,0.03,0.83,0.09,53.84,43.13,63.20,55.41,23.42,61.97,22.35,38.26,39.24,47.20,47.08,40.57,18.23
0.20,3734.80,4484.90,9.21,27.44,42.19,2707.30,75.37,120.46,0.33,79.88,48.86,2635.00,25.22,47.99,3106.20,23.24,65.72,230.15,340.71,94.50,77.04,32.30,8.86,26.38,6.79,19.01,1.66,33.03,13.80,24.15,1.31,18.25,2.25,4.94,2.28,0.02,0.85,0.10,53.72,43.76,64.27,54.44,19.53,64.81,22.00,38.79,34.74,41.89,47.07,42.52,17.45
0.20,3754.20,4462.60,9.23,26.68,42.41,2703.40,74.25,120.38,0.33,79.85,50.96,2632.90,25.46,50.63,3102.30,23.17,65.64,231.27,340.67,94.38,76.86,32.30,8.86,26.38,6.79,19.01,1.66,33.03,13.80,24.15,1.31,18.25,2.25,4.94,2.28,0.02,0.85,0.10,53.72,43.76,63.94,54.71,19.63,61.32,21.79,39.09,40.93,48.00,46.88,40.61,17.65
0.22,3666.30,4496.40,9.45,27.01,42.58,2700.80,75.77,120.42,0.33,79.82,50.71,2629.30,25.45,49.82,3100.40,23.26,65.59,231.04,340.25,94.61,77.31,32.47,8.79,26.55,6.81,18.41,1.65,33.29,13.92,23.79,1.27,18.90,2.30,4.84,2.27,0.02,0.85,0.10,53.72,43.76,64.01,53.63,22.44,58.81,21.63,39.55,40.19,46.12,46.81,41.82,17.43
0.23,3677.50,4425.20,9.41,27.03,42.15,2702.10,75.62,120.39,0.33,80.15,49.70,2630.60,25.62,49.44,3100.00,23.26,65.60,228.51,339.90,94.47,77.31,32.47,8.79,26.55,6.81,18.41,1.65,33.29,13.92,23.79,1.27,18.90,2.30,4.84,2.27,0.02,0.85,0.10,53.72,43.76,63.82,54.48,21.82,60.88,21.84,39.57,37.23,45.24,46.95,41.08,17.44
0.21,3701.90,4564.00,9.33,27.09,42.54,2699.70,74.76,120.40,0.35,80.16,48.47,2627.70,24.36,49.07,3099.90,22.51,65.65,227.24,339.28,94.63,77.00,32.41,8.90,26.16,6.83,19.01,1.68,32.62,14.01,24.22,1.35,18.59,2.24,4.88,2.32,0.02,0.85,0.10,53.72,43.76,63.25,54.31,20.05,61.17,21.54,41.13,33.61,44.38,46.97,42.21,19.24
0.20,3714.50,4582.80,9.31,27.06,42.14,2699.20,76.19,120.40,0.35,80.17,49.19,2627.20,25.76,50.62,3099.40,23.12,65.66,227.99,339.06,94.64,77.17,32.41,8.90,26.16,6.83,19.01,1.68,32.62,14.01,24.22,1.35,18.59,2.24,4.88,2.32,0.02,0.84,0.10,54.48,44.57,63.04,54.08,20.19,61.29,21.70,41.20,35.72,47.98,47.26,40.24,17.78
0.20,3694.90,4530.90,9.22,26.87,42.44,2698.90,75.93,120.38,0.36,80.28,48.83,2625.80,24.48,50.66,3098.00,23.60,65.70,228.93,338.62,94.66,77.47,32.11,8.88,26.13,7.07,18.87,1.67,32.87,13.99,23.57,1.20,18.58,2.23,4.89,2.26,0.02,0.84,0.10,54.48,44.57,63.27,53.25,20.88,60.69,21.31,42.81,34.64,48.07,47.28,41.04,16.62
0.21,3698.90,4505.30,9.32,27.10,42.62,2696.00,75.07,120.39,0.35,80.26,49.50,2624.10,25.99,49.50,3097.50,23.15,65.79,230.18,337.87,94.66,76.88,32.11,8.88,26.13,7.07,18.87,1.67,32.87,13.99,23.57,1.20,18.58,2.23,4.89,2.26,0.02,0.84,0.10,54.48,44.57,63.20,53.55,20.36,62.22,21.31,42.89,36.61,45.37,47.26,40.84,17.72
0.23,3620.90,4512.40,9.27,26.71,42.07,2695.90,75.22,120.38,0.35,80.25,49.67,2624.10,24.54,49.92,3097.00,23.63,65.77,229.98,338.21,94.72,77.39,31.54,8.83,26.46,7.01,19.00,1.68,32.35,13.78,24.02,1.29,19.25,2.32,4.98,2.33,0.02,0.84,0.10,54.48,44.57,62.43,53.79,23.67,60.29,21.25,42.81,37.13,46.36,47.38,40.88,16.55
0.24,3642.60,4507.10,9.32,27.13,42.05,2696.90,75.45,120.35,0.35,80.28,50.35,2624.60,26.58,50.90,3097.50,22.97,65.78,229.47,337.77,94.90,77.34,31.54,8.83,26.46,7.01,19.00,1.68,32.35,13.78,24.02,1.29,19.25,2.32,4.98,2.33,0.02,0.84,0.10,54.48,44.57,62.06,53.85,23.14,60.68,21.28,42.70,39.13,48.61,47.53,39.77,18.13
0.30,3618.80,4487.80,9.18,26.72,42.05,2702.80,75.39,120.41,0.33,80.55,48.40,2630.70,25.69,49.21,3100.90,22.80,65.80,230.25,338.49,94.69,77.89,31.92,9.05,26.12,7.09,18.40,1.71,32.28,13.78,23.98,1.21,19.25,2.28,4.80,2.29,0.01,0.83,0.12,53.53,43.45,62.80,53.73,29.01,62.22,21.54,39.82,33.38,44.70,47.42,41.47,18.49
0.30,3576.90,4522.60,9.33,26.85,42.17,2703.40,74.91,120.38,0.34,80.52,49.65,2630.90,26.26,51.25,3104.50,21.81,65.89,229.49,338.19,94.78,77.04,31.92,9.05,26.12,7.09,18.40,1.71,32.28,13.78,23.98,1.21,19.25,2.28,4.80,2.29,0.01,0.83,0.12,53.53,43.45,63.52,53.31,29.04,61.68,21.18,39.40,37.06,49.42,47.52,40.23,20.86
0.26,3608.00,4546.40,9.33,26.95,42.31,2702.70,75.14,120.40,0.33,80.27,49.78,2631.50,24.26,50.41,3102.70,22.13,65.86,230.11,339.05,94.76,77.20,32.22,8.90,26.20,6.76,18.98,1.66,32.54,13.76,24.22,1.23,18.93,2.24,4.94,2.26,0.01,0.83,0.12,53.53,43.45,62.14,54.52,25.75,61.57,21.65,39.88,37.46,47.49,47.51,41.10,20.09
0.27,3595.20,4572.60,9.30,26.93,42.35,2705.40,74.78,120.38,0.33,80.23,49.32,2633.50,24.83,52.07,3103.20,22.87,65.82,230.39,339.49,94.85,77.37,32.22,8.90,26.20,6.76,18.98,1.66,32.54,13.76,24.22,1.23,18.93,2.24,4.94,2.26,0.01,0.83,0.12,53.53,43.45,62.36,54.20,25.62,62.20,21.90,39.45,36.10,51.32,47.53,40.31,18.34
0.23,3670.50,4479.70,9.28,26.54,42.03,2705.60,74.65,120.41,0.33,80.19,49.66,2633.30,24.49,50.07,3104.80,23.51,65.78,232.21,338.88,94.69,76.89,31.48,9.03,26.58,6.97,18.50,1.67,32.76,13.91,23.71,1.28,19.31,2.27,4.88,2.34,0.01,0.83,0.12,53.53,43.45,63.90,53.91,23.26,59.16,21.43,39.34,37.10,46.69,47.41,40.78,16.85
0.24,3709.70,4505.80,9.32,26.97,42.35,2703.10,74.76,120.39,0.33,80.15,50.29,2631.40,26.36,49.87,3104.20,22.69,65.75,231.55,338.84,94.55,77.02,31.48,9.03,26.58,6.97,18.50,1.67,32.76,13.91,23.71,1.28,19.31,2.27,4.88,2.34,0.02,0.84,0.09,53.62,44.29,63.22,53.59,23.12,61.20,21.60,39.33,38.95,46.23,47.19,40.84,18.80
0.31,3629.30,4523.20,9.31,26.67,41.97,2703.00,75.35,120.40,0.35,79.94,50.17,2630.40,25.44,48.67,3103.30,23.12,65.70,228.50,338.69,94.68,76.93,31.79,8.83,26.31,6.67,19.12,1.65,32.75,13.84,24.06,1.18,19.12,2.28,4.83,2.30,0.02,0.84,0.09,53.62,44.29,62.75,54.57,30.70,61.40,21.23,41.09,38.61,43.45,47.37,41.12,17.78
0.31,3651.90,4503.30,9.40,26.84,42.21,2705.40,75.78,120.39,0.35,80.04,51.71,2632.80,24.72,49.12,3104.50,22.52,65.61,230.74,339.48,94.70,77.07,31.79,8.83,26.31,6.67,19.12,1.65,32.75,13.84,24.06,1.18,19.12,2.28,4.83,2.30,0.02,0.84,0.09,53.62,44.29,62.37,54.81,30.60,58.84,21.46,41.20,43.12,44.50,47.09,41.52,19.19
0.29,3724.50,4455.20,9.35,26.63,42.57,2705.70,75.31,120.40,0.34,80.09,49.49,2633.80,26.16,49.57,3107.00,22.80,65.59,227.28,339.27,94.48,77.25,32.05,9.05,26.23,6.97,18.38,1.64,32.50,13.98,23.53,1.41,18.64,2.23,4.93,2.26,0.02,0.84,0.09,53.62,44.29,63.83,53.85,28.06,60.54,21.54,40.42,36.60,45.54,47.31,40.73,18.52
0.29,3695.90,4452.40,9.16,26.66,42.59,2706.40,75.14,120.45,0.34,80.16,50.88,2634.40,25.76,49.07,3106.10,22.49,65.64,230.45,339.34,94.38,77.12,32.05,9.05,26.23,6.97,18.38,1.64,32.50,13.98,23.53,1.41,18.64,2.23,4.93,2.26,0.02,0.84,0.09,53.62,44.29,64.33,53.88,28.17,63.32,21.54,39.97,40.69,44.37,46.93,42.19,19.25
0.26,3619.90,4566.20,9.41,26.74,42.40,2703.90,75.20,120.41,0.35,80.07,49.29,2631.50,24.62,50.90,3104.00,22.72,65.62,228.86,339.53,94.63,77.24,31.79,9.00,26.46,6.84,19.13,1.72,32.91,13.96,24.04,1.21,18.52,2.27,4.69,2.32,0.01,0.85,0.09,52.33,43.70,63.02,54.33,26.12,60.27,21.34,42.26,36.00,48.61,47.14,41.48,18.70
0.27,3659.70,4562.80,9.34,26.85,42.37,2704.20,74.62,120.39,0.35,80.21,50.00,2632.80,26.90,50.46,3104.30,23.68,65.63,229.43,339.37,94.57,77.31,31.79,9.00,26.46,6.84,19.13,1.72,32.91,13.96,24.04,1.21,18.52,2.27,4.69,2.32,0.01,0.85,0.09,52.33,43.70,62.34,54.37,25.93,62.00,21.69,42.49,38.11,47.59,47.07,40.94,16.42
0.29,3641.80,4492.30,9.32,26.77,42.29,2704.40,75.42,120.41,0.36,80.17,48.58,2632.70,25.34,49.84,3105.10,23.05,65.66,230.61,339.36,94.61,77.32,32.37,8.88,25.84,6.96,19.12,1.61,32.95,13.72,24.08,1.38,18.58,2.28,4.77,2.30,0.01,0.85,0.09,52.33,43.70,63.83,53.39,28.80,62.23,21.53,41.90,33.91,46.17,46.94,41.18,17.91
0.29,3662.60,4466.60,9.32,26.70,42.33,2704.90,75.43,120.41,0.35,80.21,50.31,2632.40,25.57,51.36,3104.70,23.17,65.68,227.89,339.53,94.50,77.24,32.37,8.88,25.84,6.96,19.12,1.61,32.95,13.72,24.08,1.38,18.58,2.28,4.77,2.30,0.01,0.85,0.09,52.33,43.70,63.47,53.69,28.74,62.87,21.65,42.04,39.00,49.68,47.16,41.64,17.64
0.24,3631.90,4473.20,9.32,27.39,42.75,2705.40,74.66,120.38,0.33,80.35,50.54,2633.60,24.71,49.91,3103.60,22.20,65.70,228.05,340.04,94.59,77.64,32.35,8.81,26.44,6.98,18.72,1.70,32.64,13.83,23.82,1.12,18.80,2.32,4.84,2.30,0.01,0.85,0.09,52.33,43.70,62.88,53.58,23.16,60.45,22.23,39.00,39.68,46.31,47.12,41.14,19.89
0.24,3623.90,4477.50,9.43,26.60,42.72,2702.00,75.04,120.40,0.33,80.13,49.37,2630.70,26.16,49.63,3102.80,23.99,65.72,230.84,339.88,94.72,77.45,32.35,8.81,26.44,6.98,18.72,1.70,32.64,13.83,23.82,1.12,18.80,2.32,4.84,2.30,0.03,0.84,0.10,53.38,43.22,63.01,53.53,22.98,59.88,21.59,39.04,36.25,45.67,47.28,41.81,15.66
0.24,3641.60,4535.80,9.37,27.17,42.58,2703.30,75.69,120.38,0.34,80.19,49.64,2632.00,24.31,49.87,3101.80,23.19,65.72,228.89,340.39,94.65,77.30,31.76,8.83,26.70,7.11,18.41,1.65,32.53,13.86,23.93,1.27,18.48,2.23,4.87,2.35,0.03,0.84,0.10,53.38,43.22,62.45,53.80,23.48,61.73,21.94,40.48,37.05,46.24,47.62,40.07,17.59
0.24,3616.30,4491.90,9.23,26.59,42.18,2704.00,74.48,120.42,0.34,80.13,49.18,2632.70,27.13,49.65,3102.10,23.55,65.71,229.63,340.15,94.74,77.45,31.76,8.83,26.70,7.11,18.41,1.65,32.53,13.86,23.93,1.27,18.48,2.23,4.87,2.35,0.03,0.84,0.10,53.38,43.22,62.89,54.33,23.32,62.94,21.83,40.62,35.69,45.72,47.72,41.07,16.74
0.30,3586.70,4569.30,9.44,27.12,42.53,2705.70,75.24,120.38,0.35,80.19,49.25,2634.40,25.02,47.92,3104.90,23.10,65.72,232.81,340.44,94.62,77.43,32.30,8.87,26.51,6.94,19.11,1.66,33.14,13.88,23.88,1.26,18.89,2.27,4.82,2.25,0.03,0.84,0.10,53.38,43.22,62.10,54.18,29.08,59.63,22.05,40.43,35.90,41.73,47.61,40.29,17.78
0.30,3597.50,4507.00,9.49,26.95,42.33,2708.30,74.63,120.39,0.34,80.08,48.39,2636.60,24.59,50.08,3106.00,23.27,65.73,231.14,340.56,94.89,77.12,32.30,8.87,26.51,6.94,19.11,1.66,33.14,13.88,23.88,1.26,18.89,2.27,4.82,2.25,0.03,0.84,0.10,53.38,43.22,61.91,54.93,29.02,58.88,21.89,40.68,33.38,46.71,47.92,40.94,17.40
0.25,3638.20,4458.50,9.31,26.68,42.28,2708.00,75.11,120.40,0.35,80.07,49.43,2636.80,25.37,51.92,3106.10,22.50,65.72,233.11,340.72,94.67,77.47,32.08,8.93,26.50,6.90,19.00,1.65,33.07,13.81,23.96,1.17,19.17,2.26,4.82,2.23,0.01,0.83,0.11,53.23,44.03,62.63,53.81,24.00,61.70,22.11,40.98,36.42,50.98,47.69,40.58,19.21
0.24,3637.40,4489.90,9.25,27.01,42.15,2710.80,74.62,120.42,0.35,80.25,52.10,2639.60,24.59,48.72,3107.00,23.04,65.73,232.63,341.11,94.68,77.44,32.08,8.93,26.50,6.90,19.00,1.65,33.07,13.81,23.96,1.17,19.17,2.26,4.82,2.23,0.01,0.83,0.11,53.23,44.03,62.65,53.43,24.27,61.77,22.60,41.01,44.28,43.56,47.80,40.75,17.90
0.27,3627.60,4488.30,9.41,26.86,42.41,2709.60,75.38,120.45,0.34,80.03,51.46,2637.70,23.96,49.48,3107.90,22.27,65.75,231.85,341.05,94.67,77.09,32.12,8.87,26.62,6.80,18.66,1.71,32.29,13.87,23.85,1.24,18.71,2.25,4.81,2.34,0.01,0.83,0.11,53.23,44.03,63.08,53.66,26.25,57.33,22.23,40.17,42.40,45.34,47.94,41.49,19.75
0.27,3634.80,4528.70,9.22,26.61,42.52,2708.60,74.68,120.37,0.34,79.87,49.53,2637.40,24.51,49.69,3106.00,23.50,65.69,232.41,341.49,94.63,77.31,32.12,8.87,26.62,6.80,18.66,1.71,32.29,13.87,23.85,1.24,18.71,2.25,4.81,2.34,0.01,0.83,0.11,53.23,44.03,62.96,53.18,26.27,63.53,21.98,40.03,36.71,45.82,47.96,40.15,16.83
0.27,3666.10,4495.90,9.42,26.69,42.35,2709.30,74.33,120.39,0.34,79.98,48.72,2637.70,24.59,50.79,3107.20,23.08,65.69,230.73,341.92,94.60,77.06,32.11,8.97,26.57,6.78,18.89,1.71,33.17,13.86,23.47,1.20,18.91,2.30,4.89,2.31,0.01,0.83,0.11,53.23,44.03,63.33,54.39,25.74,61.75,22.28,40.91,34.34,48.37,48.18,41.03,17.83
0.26,3663.30,4462.50,9.43,26.83,42.26,2709.30,74.36,120.41,0.35,79.84,49.76,2637.60,26.08,47.47,3104.50,22.04,65.65,232.85,341.89,94.47,77.17,32.11,8.97,26.57,6.78,18.89,1.71,33.17,13.86,23.47,1.20,18.91,2.30,4.89,2.31,0.02,0.83,0.10,53.35,43.84,63.38,54.79,25.89,61.38,22.60,40.63,37.38,40.67,47.85,41.50,20.32
0.26,3707.20,4480.70,9.35,26.71,42.44,2708.40,74.74,120.38,0.34,79.86,50.32,2636.90,25.36,49.83,3106.30,22.27,65.63,233.28,341.57,94.58,77.45,31.86,8.91,26.38,6.63,18.35,1.66,32.61,13.73,23.81,1.36,18.88,2.28,4.72,2.25,0.02,0.83,0.10,53.35,43.84,62.89,54.02,26.10,58.65,21.91,41.11,39.05,46.15,47.79,40.84,19.75
0.27,3659.30,4501.90,9.55,26.95,42.28,2709.00,75.15,120.43,0.35,79.96,50.13,2637.70,24.87,51.81,3106.10,23.09,65.63,232.22,341.75,94.45,77.53,31.86,8.91,26.38,6.63,18.35,1.66,32.61,13.73,23.81,1.36,18.88,2.28,4.72,2.25,0.02,0.83,0.10,53.35,43.84,63.71,53.77,25.90,61.16,22.27,40.85,38.49,50.73,47.86,41.90,17.81
0.29,3722.90,4559.80,9.32,26.75,42.58,2710.80,74.55,120.43,0.33,80.12,49.25,2639.50,24.63,47.57,3109.10,21.61,65.68,231.69,341.87,94.32,77.22,32.42,8.79,26.47,6.80,19.10,1.58,32.74,13.83,23.96,1.21,18.71,2.26,4.83,2.22,0.02,0.83,0.10,53.35,43.84,64.09,54.42,28.82,60.70,22.04,39.44,35.88,40.91,47.89,41.49,21.34
0.29,3713.10,4536.50,9.28,26.65,42.80,2709.60,74.84,120.42,0.33,79.98,50.14,2639.30,24.56,49.97,3108.10,22.27,65.68,233.17,341.87,94.23,77.33,32.42,8.79,26.47,6.80,19.10,1.58,32.74,13.83,23.96,1.21,18.71,2.26,4.83,2.22,0.02,0.83,0.10,53.35,43.84,64.26,54.70,28.67,63.66,22.12,38.93,38.50,46.46,47.73,41.69,19.77
0.24,3641.50,4466.30,9.35,26.71,42.34,2709.80,75.14,120.40,0.34,80.17,50.87,2639.50,24.33,48.84,3106.50,22.63,65.71,232.69,342.01,94.42,77.36,32.48,8.71,26.53,6.90,18.84,1.66,32.85,13.80,24.16,1.22,18.44,2.25,4.83,2.33,0.01,0.81,0.09,54.53,44.13,64.14,53.72,23.38,61.87,22.52,40.44,40.66,43.85,47.71,41.70,18.92
0.24,3701.30,4475.50,9.39,26.40,42.13,2707.00,75.34,120.40,0.34,80.07,49.97,2635.60,24.95,47.90,3104.10,23.26,65.74,230.38,341.76,94.37,77.01,32.48,8.71,26.53,6.90,18.84,1.66,32.85,13.80,24.16,1.22,18.44,2.25,4.83,2.33,0.01,0.81,0.09,54.53,44.13,63.11,53.61,23.29,62.55,22.02,40.35,38.01,41.68,47.87,41.68,17.45
0.23,3672.20,4529.60,9.38,26.72,42.26,2705.20,74.86,120.39,0.34,79.91,50.10,2633.90,27.16,49.68,3100.70,22.09,65.74,232.67,341.92,94.72,76.95,32.14,8.69,26.48,7.02,18.57,1.67,32.80,13.71,23.77,1.16,18.34,2.28,4.92,2.23,0.01,0.81,0.09,54.53,44.13,62.81,53.55,22.42,58.58,22.24,40.08,38.39,45.80,47.62,41.25,20.22
0.23,3667.10,4538.20,9.40,26.85,42.12,2704.60,74.96,120.38,0.34,79.89,48.16,2633.80,26.31,49.36,3100.30,23.21,65.70,233.39,341.71,94.50,76.98,32.14,8.69,26.48,7.02,18.57,1.67,32.80,13.71,23.77,1.16,18.34,2.28,4.92,2.23,0.01,0.81,0.09,54.53,44.13,62.90,53.45,22.55,59.96,22.29,39.95,32.68,45.05,47.51,40.68,17.57
0.26,3649.60,4525.60,9.43,26.80,42.20,2707.10,75.51,120.38,0.33,80.05,50.29,2635.50,25.76,51.22,3102.80,22.25,65.69,230.78,342.26,94.69,77.46,32.22,8.91,26.25,7.03,18.66,1.63,32.69,13.63,23.77,1.26,18.73,2.29,4.89,2.25,0.01,0.81,0.09,54.53,44.13,62.03,54.27,25.67,60.91,22.61,38.86,38.94,49.37,47.70,41.23,19.84
0.26,3640.70,4517.20,9.30,26.83,42.50,2709.00,74.43,120.37,0.33,80.14,49.66,2637.70,26.83,50.76,3103.70,22.48,65.71,230.73,342.04,94.58,77.25,32.22,8.91,26.25,7.03,18.66,1.63,32.69,13.63,23.77,1.26,18.73,2.29,4.89,2.25,0.00,0.81,0.10,54.43,44.77,62.18,54.37,25.83,60.38,22.38,38.78,37.10,48.28,47.14,40.92,19.31
0.25,3632.00,4483.30,9.40,26.95,42.05,2708.40,74.67,120.40,0.32,79.99,49.01,2637.60,23.97,50.42,3105.30,23.31,65.69,230.74,341.91,94.76,77.30,32.27,9.04,26.33,6.84,18.41,1.67,33.31,13.76,23.94,1.17,18.21,2.25,4.80,2.27,0.00,0.81,0.10,54.43,44.77,62.10,54.58,24.91,62.41,22.34,37.38,35.20,47.51,46.87,41.17,17.35
0.25,3640.90,4531.20,9.37,26.96,42.12,2711.30,75.29,120.39,0.31,80.09,49.59,2639.70,24.28,48.70,3107.10,22.29,65.66,228.86,342.36,94.68,77.33,32.27,9.04,26.33,6.84,18.41,1.67,33.31,13.76,23.94,1.17,18.21,2.25,4.80,2.27,0.00,0.81,0.10,54.43,44.77,61.95,54.01,24.81,62.64,22.72,37.80,36.88,43.52,46.77,40.53,19.74
0.25,3683.20,4544.80,9.21,27.29,42.31,2710.80,75.05,120.40,0.33,79.94,50.92,2639.50,23.94,50.01,3107.70,23.64,65.64,228.02,342.28,94.60,77.48,32.38,8.82,26.53,6.70,18.45,1.64,33.21,13.82,24.23,1.18,18.87,2.25,4.78,2.35,0.00,0.81,0.10,54.43,44.77,62.85,54.50,24.28,61.43,22.43,38.93,40.81,46.55,46.58,40.67,16.53
0.25,3644.80,4534.50,9.21,26.90,42.51,2712.30,74.37,120.43,0.33,80.08,50.16,2641.00,24.21,49.39,3107.20,23.43,65.62,227.00,342.42,94.66,77.21,32.38,8.82,26.53,6.70,18.45,1.64,33.21,13.82,24.23,1.18,18.87,2.25,4.78,2.35,0.00,0.81,0.10,54.43,44.77,63.51,54.63,24.48,59.87,22.63,39.11,38.58,45.11,46.41,41.77,17.02
0.24,3696.10,4553.20,9.37,27.45,42.64,2709.80,75.59,120.43,0.33,79.92,50.16,2639.10,26.02,50.33,3106.90,22.68,65.58,227.38,341.92,94.47,77.00,32.46,8.91,25.75,6.94,19.28,1.66,32.73,13.86,23.81,1.15,18.37,2.23,4.87,2.28,0.02,0.84,0.09,54.21,42.84,64.02,54.36,23.08,61.22,22.81,40.62,38.56,47.29,46.03,42.25,18.81
0.23,3688.30,4558.10,9.24,26.66,42.26,2709.50,75.64,120.42,0.34,79.88,49.66,2638.80,25.11,50.13,3104.90,22.49,65.50,225.19,342.01,94.47,76.76,32.46,8.91,25.75,6.94,19.28,1.66,32.73,13.86,23.81,1.15,18.37,2.23,4.87,2.28,0.02,0.84,0.09,54.21,42.84,64.15,54.30,23.38,59.86,22.50,40.06,37.10,46.83,45.93,41.14,19.29
0.22,3670.10,4466.30,9.47,26.91,42.57,2704.70,74.83,120.38,0.34,79.67,51.38,2632.90,24.02,50.28,3102.40,23.82,65.41,223.87,341.85,94.64,76.97,32.39,8.89,26.65,6.84,18.94,1.65,33.15,13.98,24.19,1.23,18.55,2.23,4.79,2.39,0.02,0.84,0.09,54.21,42.84,62.37,53.37,22.20,60.52,22.33,40.73,42.15,47.18,45.76,40.93,16.14
0.22,3636.30,4458.30,9.31,26.72,42.30,2705.20,74.81,120.41,0.34,79.85,49.66,2633.80,26.16,49.05,3100.20,23.77,65.36,223.10,342.23,94.73,76.82,32.39,8.89,26.65,6.84,18.94,1.65,33.15,13.98,24.19,1.23,18.55,2.23,4.79,2.39,0.02,0.84,0.09,54.21,42.84,62.95,53.46,22.26,59.34,22.51,40.41,37.11,44.34,45.54,41.63,16.26
